Tweet,Label
"How to Prevent Bullying, Cyber Threats: School is back in session soon, and some kids are not looking forward to... http://t.co/SJa7ENH",0
"is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ",1
Adolescente diz que apanha de \ncinco colegas há sete meses em MS: Estudante diz ser vítima de bullying e que ch... http://glo.bo/pd2hlH,0
Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4,1
Siapa bagus di bully ini subuh ??,0
I still remembered how much i bullied him. Nyehehe,1
News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone,0
"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)",0
O @chicow45 ta durmindo e eu to aqui fazendo bullying com a irmã dele,0
"@om_hoho Haha, gak Mbak @nen_nniiii kita udah kenal lebih dari 10 tahun, jadi semakin banyaknya bully itu bukti care-nya mas Moho' ya kan?",0
Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio,0
Every time I go into my inventory it seems I have under 20 bullets total spread across 4 guns. #DXHR,0
How being bullied can damage your confidence http://dld.bz/5U8W,0
@JakethebakerBB I said because he was bullied but he was bullied after he started cutting himself of that reason whic I will only say in dm,1
El video nuevo de @bullysteria  me hizo poner mi piel chinita!! amo mucho esta estapa artistica de bully :D sige asi bully ;) &lt;3,0
"@L_Jiawei WTF? Where got pole name like that one? No la,you don't anyhow thing. That day all bully one handicap. Noob",1
quanto bullying nessas amizades,0
Ate as minhas notas fazem bulling comigo haha,0
@leegiles81 is it true when you said you really fancied a kebab you got bullied into sheppards pie? #walkover @MichaelGiles,1
Nuff Bully Vans On Mare Street Strip! ...,0
"""Yo no puedo decir,me voy a ir de viaje,y tu(apuntando a un alumno) me lo vas a pagar de tu salario,eso es bulling weh!"" @frasesitesm (qro11",0
Justin Bieber has been a victim of cyber bullying.,1
#nw bully beatdown !,0
@glaad your bullying apologize is not going to make me like you. I like my gay friends for who they are. Not because you make me. #fuckglaad,1
Sir Alex Ferguson’s men used to bully Wenger’s physically; now they bully them with the ball - @henrywinter,1
@beetssyy ayy no its not bully! :p,0
YO BD IS A BULLY..LOL,1
#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/QPBZkdB,0
Bullying Chinese editorial certain to start off relationship with new Japanese PM Noda on wrong foot.   http://j.mp/ofE4hk,0
"I haven't done anything bad!:p @isabelmariee, karma will hunt YOU, for been a bully",1
apparently I'm a lil bully,1
This is what happens when you bully me... #karma http://yfrog.com/gybqalatj,1
Y @RickeySmiley going in on Tami  bulling Meeka lmaooooo,1
No to Bullying at GB! http://youtu.be/wY7Gvq0P4hc http://fb.me/18v13yW9d,0
"@Siriusjay Great Job not backing down to a 50 year old bully! He came across as vain,small, egomaniacal and thin skinned. Kudos.",1
@levonsixD I did ' I was like omg lev is lifesize there ;) jokes I am sorry for all the bullying of you I am doing today....,1
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/1DkKnHY,0
"É fuleiragem e ""donzelice"", acho que @angelobmb vai dizer até que é bullying... Mas... Você fuma?? http://t.co/KcpFx7o",0
"New Jersey Schools to have US toughest anti-bullying laws - 18 pages of requirements, and league tables : http://t.co/MAdEo9b #edchat #edlaw",0
I've never seen a bully take someone's lunch money like in the old movies and television shows!,0
"#ScaryMovieRulesToLiveBy don't bully the socially awkward kids, trust me his bullying comes with a few bullet shells .",0
"Check out Blood and Lace. ""@AwesomeBMovies_: Wes Craven named Freddy Krueger after a boy who bullied him in school. #FilmFacts #Horror""",0
#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG,0
@melnitnot mana si @Aditya_Riza ya? bully time :D,0
Been watching bully beatdown allday. lol,0
Justiça Estadual informa que bullying escolar será caso de Polícia em Cuiabá http://t.co/66xzSz8,0
"""I want to help with bullying because there are girls who cant just up and home-school and focus on their career."" - Demi.",0
Silvio Santos praticando bullying com as gordinhas. Tem como não amar? #PSS,0
Rebecca Black Leaves School After Bullying: 'Friday' sensation will now be home-schooled by her… http://goo.gl/o48Im,0
@DarkAngelD I got picked on in HS. People will bully others for absolutely any reason!,1
As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty http://t.co/sl71Cnx,0
"El pobre #maxsamid lo que debe tener e ansiedad con la presión de que salga, no ha nacido ya lo ta bullying :-s",0
INTRODUCING ME I love @justinbieber and @JackVidgen I am pretty average. I got bullied when I was younger but I'm usually happy well i try..,1
"Apa hbngannya??-_- ""@fintatuntenton: KAYAKNYA MANTEP NIH KAO BULLY @imposiblack SAMA @nathaprawira08 KAN SAMA2 SUKA SAMA MBA ALIA ;3 YAGAK?",0
@RavenDelMuerto about u being bullied: WHOS DOING IT??!! I WILL KICK THEIR ASSES WITH MY EMO BOOTZ! &gt;:P ur my gothic sister&lt;3,1
MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT,0
"@FansWorld_ también amo como ayuda a causas como el bullying, nos enseña mucho cada día :')",0
green sweater daleman kemeja itu nerd bgt ga sih? *inget game Bully*,0
Jessie J lança clipe polêmico contra o bullying assista: http://t.co/1Mu5WdI via @Just_queens,0
Selena Gomez was on barney? And got bullied about it? Then cried when she was kicked off? Then did commercials? #didntknowthat,1
"acho bullying esse dia dos pais, me sinto totalmente ofendida.",0
vou sofrer bullying pro resto da minha vida.,0
Todo o santo recreio toca castelhana (mas o problema é que eu sei cantar) mas as pessoas não gostam que  eu cante 'HASUH #ÉBULLING,0
ARE YOU IN A BAD JOB SITUATION WITH BULLY C0-WORKERS? http://t.co/RlBQqPf,0
Lutherans Vow to Prevent #Bullying http://t.co/hXtkB2H via @glaad Will @UsSenBrown stand up too? http://t.co/XycnXfw,0
Frio é bullying contra os solteiros!,0
"Cyber bullying almost makes no sense 2 me. If you dont like something press the X button, delete your account, live life. Nothing 2 die from",0
"Don't get bullied, add codes. 13 new codes found.",0
@rahneputri yang bakalan bully kan cuma sekitar #17an sisanya yang ribuan mendukung Kak Rahneee.. :),0
3 Bully 3 French 3 Milky 3 Fibbz 3 Asbo 3 Y.Slice #FreedomsAMust!!,0
See the girl with alot of makeup? She wears it because she gets bullied & wants to feel beautiful.,1
@Cath_Mayoevans @julesrisk63 u virtual bully making her hit me lol,1
"@EPIPHANYRENEE Lol let's not get grand u fall in a plethora of categories 2 many 2 name lol petty,stubborn,bossy & a bully just 2 name a few",1
@LoccDogg first I aint big for no reason. Second I don't bully no body Third I beat ass cause I know how 2 fight ... http://t.co/3BeGZiX,1
@henrywinter Yeh but you got bullied at school you fucking rent boy.,1
@mitchpargeter bully + being my bitch = 37 followers oooooooh;) &lt;3,1
"@MagooTora School is GREAT (Hawk teachers keepin dat bully away and all) I couldn't ever be mad at you, so other.",1
"tou sofrendo bullying da minha prima MAIS NOVA, essa piriguete!",0
"BEAT DOWN THAT BULLY FROM HIGH SCHOOL, THROW YOUR DRINK ON A PLASTIC GOSSIPING BITCH, EGG THAT ONE EVIL TEACHER'S HOUSE. TAKE IT BACK!!",0
friio é bullying contra os solteiros,0
#Rejectedkidsbooks The idiot's guide to bullying,0
".@a_picazo you are participating in the libel by baselessly claiming @shoq is a bully.  again, i caution you to watch what you say. #p2",1
Cyber bullying cases growing with new technologies - ABC Online http://t.co/7s790OT #family,0
#Bullying Subscribe to my free self-defense bully blog Rss Feed http://t.co/pTQ5CsX,0
@botdfmusic i need adivce.i have started 2 let the inner me come out& b/c of this i get bullied& shit. What should i do about the bullying?,1
ah y @Danipburgos para de hacerle bullying a la adorable e inocente @sitapau u.u,0
"opa como assim, o @Felippe_lopes tem algo contra os #Gordinhos ? isso é bullying, kkkkkk",0
Check this video out -- Hey Fox News -Stop Bullying Kids http://t.co/5To4z4M via @youtube,0
#flashback gue sering bully @mega_achmad pas kecil ‎​​( ˘ з(˘⌣˘),0
@chacha1501 moga sih ngga bacot bgt diee -- minta d bully ! &gt;m&lt;,0
Check this video out -- Pretty Boy Floyd Bully Pitbull http://t.co/wJD5Lg5 via @youtube,0
@JeffCastroGomez lmao you so dumb :') . I'm no bully !,1
GLittle just kicked another one into the stands.....Touchdown...#ImBullcityEvenWhenImInTheLeague!!!Leggo,0
"#LISTEN Ca$h Feat. DanMan Tha Bully - ""Throw It Up"" - http://twitrax.com/s/omehf4",0
@DeekHade don't bully me ar! Haha ,1
@Niishmaxoxo @Maverick_E @Zak_f @Element_AA @MissFeema bullied? We treated u like a princess lool u should be grateful,1
Slumb Bully,0
High achieving #Latinos who don't conform to stereotypes are vulnerable to the effect #bullying has on grades.  http://t.co/vqbp1cX,0
"Hahaha rebecca black's been pulled out of school due to bullying, she said 'kids walk past me and sing friday in a really nasally voice' Lol",1
"#oomf dog got upset when I left, only cause another #oomf was being a bully to him :(",1
@BenWiseMelb @mickmalthouse has enough on his plate than to be bullied in to solving the ills of the world.,0
@telsuiza hahaha xD bully ka lng tlga eh :)) =)),0
Ew I come back and everyone is hating on @gagaglobal for one small mistake...Stop bullying Monsters! Please enough drama on here already.,1
"biar itu club yg sangat gak saya sukai,tp klo bkn glory hunter akn tetap saya hormati..klo glohunt sori2 aja ya klo saya bully wakakakaka",0
@canofwormstv #canofbullies Educating children to see bullying as pathetic would help. Kids bully from having low self esteem.,0
@its_GB_hoe do u know any body that would want a american bully? He's well trained.,0
Esses pop's imundos já são Bullying demais pra nossos ouvidos !!!,0
@_Vanna817 who bullying u,1
@Arngrim OMG! That's Messed UP!! Although not on that scale I DO know what it's like to have the teacher take the side of the bully over me.,1
"@VivaLaCB adele, pitbull, rumor to be jay and kanye, lil wayne, rumor to be drake, lady gaga is the opener",0
@PeiMMun94 @wwliew94 no la..juz dun wan bully her...see she dissapear again....,0
@PerezHilton as an anti-bullying advocate I'm surprised you support #pumpedupkicks. Are shootings really the way to get back at bullies?,0
@QueenOf_Pluto Yea U right lemme stop being a bully lol...,1
@CountyClare7 @rolo_the_cat  Very wise words. Rolo is lovely. Let's get Rolo back & stamp out Twitter bullying. We  Rolo.,0
@ShaneAwesome @DiCosmo609 @Resa_Resa23 @Blu_Berriii lmao see what I mean.. Lol bully beef,0
"If you bully others,then you don't love yourself !!-Mrs.Manwell!!
#itsthedangtruth",0
I get along with all the pretty confident girls we on the same wavelength...its those fuggin Shrek looking Bishes that try to bully me lol,1
#Education When Bullies Attack Self-Defense Book for Kids with Optional Video http://t.co/jlJ6fps,0
"Bullying é um termo utilizado para descrever atos de violência física ou psicológica, intencionais e repetidos, praticados por um indivíduo",0
I cannot WAIT to watch Rachel and Jordan walk out that door. Jeff was a bully and deserved to go home. What a pathetic season.,1
I realized he gets bullied... that's just more of a reason for him to be my friend &lt;3,1
"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xzf3y5de41",0
#IfIWereU I would stop cyber-bullying because one day its gonna come back on you. You know whyy? Cuz KARMA is a bissssh.,0
não é bullying se a pessoa coloca o sobrenome antes do nome se achando um japonês né?,0
@HPcuriosidades harry sofrendo bullying no teu wallpaper,0
#TNARIGHTNOW &gt;  6 Man Anything goes Bound For Glory Series Match &gt;  AJ Styles & Beer Money Vs. Bully Ray & Scott Steiner & Gunner,0
Reblog if you are against bullying - › this must have more notes http://t.co/qSGPUwK,0
"Retweet if you're 100% against bullying. If you retweet this, you're an inspiration to me. &lt;3",0
@R3al3stOf_emAll that's gay chill with that before I have to bully you....,0
to cm muita raiva... to sofrendo bulling na escola...to jah pra fuder ums caras de lah...,0
Lmbo! At Tom Joyner talking bout BBW  called Tammy the Big Red Bully.,1
@bellathorne143 u never noticed me or my tweets against i being bullied,1
#np WAIST AND POWER........... i just luv this track... ku33333 i get POWEr call me ECG.... bedroom bully i know u see me..#refix lmao,0
"@Desperfecta @Destiny_Steffy Pues le hacemos bullying de ése hasta que cambie la bio, borre tuits copiados y te pinte las paredes de tu casa",0
@AGreeneAMB Wassup BULLY!!! lol,1
@N3rdtacular @neurogoddess @ScrappyNatalie @kcampbellicious was Jeff this bad of a Bully on Season 11 #SoOverJeffBB13,1
@XoXo_Bombshell_ yu bullied me but I miss yu!!!! Haha,1
@ShannonFowler_ I'm good... how are you? Doesn't it feel nice to not bully me? :),1
"Q: Remember how you always bullied me in primary? Are you A: Lmaooo Bully? Me? Hehe uzo shayiwa wumphakathi yaz

 http://t.co/NWY9bX6",0
"Minnesota gay teens bullied by adults, peers, say activists - Reuters http://t.co/EG3ZFHL",0
"@SiR_MiNaJ ahaha! u call this bullying... no DUMMIE your the 4 yo, because your ignorant - look it up ;)",1
Bullying Should Not Be Part of Back-to-School: It's the start of the school year and for most kids this brings a... http://t.co/ekIoyIe,0
@MelissaRyan Look at what DC Public Schools are doing for bullying LGBT students now that @m_rhee is gone. http://t.co/ZegLmS7,0
"""I'm a bully wit the bucks Don't let the patent leather shoes fool u young'un I got the fully in the tux""",0
"Great news for England cricket,biggest compliment is that they remind me of Aus at their peak,all round class n totally dominate n bully",0
I'm such a bully .. *,1
"@katiestars Bullying the opposition is what NY fans do, unfortunately...",1
"America must lead responsibly. Therefore, American political class must not comprise just the angry, the bully, the arrogant, or the fool.",0
Happy to announce my daughter didnt get starred down by the big bully at the bus stop today. Glad I didnt have to whoop her ass! #goodday!!,0
Así con el bullying de @BernieViverosG y @FranGreave  xD,0
@Chlowweee nvr bully its for your own good,0
oh Jessica you are so funny! stop bullying! http://t.co/mhubVj4,1
